Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,WTeamName,LTeamName,isTournament,isTournamnet
2018,117,1172,71,1182,60,A,0,22,47,9,20,18,22,4,27,12,6,6,0,11,22,56,11,30,5,9,8,22,11,9,5,0,19,Davidson,Duquesne,False,False
2018,117,1174,68,1241,66,H,0,25,53,7,15,11,24,7,27,14,8,2,3,12,26,63,8,24,6,7,10,26,12,8,3,3,20,Delaware,James Madison,False,False
2018,117,1176,89,1442,52,A,0,36,69,9,22,8,16,14,29,22,7,8,2,15,17,47,2,12,16,22,6,25,2,16,5,2,15,Denver,W Illinois,False,False
2018,117,1177,70,1266,62,H,0,22,59,3,17,23,32,19,30,14,17,5,5,12,24,59,8,27,6,9,6,24,12,15,9,5,25,DePaul,Marquette,False,False
2018,117,1181,60,1393,44,H,0,22,53,2,18,14,16,8,29,16,11,13,3,10,17,54,6,25,4,6,9,24,12,17,6,3,14,Duke,Syracuse,False,False
2018,117,1183,68,1188,56,H,0,23,50,8,23,14,19,9,29,15,12,5,3,13,23,61,5,23,5,12,13,22,10,7,4,0,17,E Illinois,SIUE,False,False
2018,117,1185,82,1296,53,H,0,33,60,9,22,7,8,6,26,17,10,13,6,17,19,51,4,13,11,14,8,21,5,19,6,1,14,E Michigan,N Illinois,False,False
2018,117,1186,74,1226,69,A,0,30,62,11,27,3,5,9,23,11,6,4,3,16,26,48,10,19,7,13,1,25,12,9,3,2,13,E Washington,Idaho St,False,False
2018,117,1191,75,1356,44,H,0,31,55,10,19,3,4,7,28,18,15,10,5,19,13,42,5,16,13,19,6,18,7,20,7,5,15,Evansville,S Illinois,False,False
2018,117,1192,87,1136,83,H,0,32,64,8,21,15,19,13,26,14,20,6,4,17,25,60,12,26,21,22,9,21,13,18,12,1,21,F Dickinson,Bryant,False,False
2018,117,1193,69,1284,66,H,0,21,53,6,28,21,29,8,31,12,13,3,2,22,22,56,6,18,16,24,7,30,14,10,8,0,24,Fairfield,Monmouth NJ,False,False
2018,117,1194,74,1317,54,H,0,25,58,6,17,18,22,8,34,11,13,8,8,19,21,67,4,21,8,16,19,28,5,17,4,3,16,FL Atlantic,North Texas,False,False
2018,117,1196,72,1120,66,H,0,26,59,13,28,7,16,10,21,17,8,8,5,13,25,56,8,23,8,10,12,29,13,16,3,3,18,Florida,Auburn,False,False
2018,117,1197,83,1299,77,H,0,30,57,7,15,16,19,7,20,9,8,5,4,20,29,54,3,14,16,25,9,22,12,10,3,0,18,Florida A&M,NC A&T,False,False
2018,117,1198,67,1349,64,H,0,26,56,4,18,11,15,7,29,16,13,9,1,17,19,59,8,31,18,22,13,23,11,14,1,1,15,Florida Intl,Rice,False,False
2018,117,1204,81,1402,77,A,0,28,51,10,22,15,22,3,22,15,6,6,4,16,28,54,12,29,9,14,8,25,16,14,0,2,18,Ga Southern,Texas St,False,False
2018,117,1205,72,1421,61,H,0,25,63,9,23,13,19,18,33,14,10,4,3,15,23,56,6,27,9,14,5,25,13,9,7,3,16,Gardner Webb,UNC Asheville,False,False
2018,117,1206,78,1269,76,H,1,31,68,11,26,5,10,12,34,15,13,3,4,15,29,70,7,19,11,16,11,28,15,6,6,5,13,George Mason,Massachusetts,False,False
2018,117,1208,93,1261,82,H,0,30,61,5,22,28,45,16,33,19,16,4,9,19,28,69,10,31,16,23,11,23,13,13,8,2,31,Georgia,LSU,False,False
2018,117,1211,79,1140,65,A,0,31,56,8,24,9,11,5,33,18,9,5,3,21,22,57,6,20,15,22,7,22,10,8,3,2,13,Gonzaga,BYU,False,False
2018,117,1213,60,1430,59,H,0,22,59,6,24,10,16,14,24,14,9,3,4,20,23,50,3,13,10,17,6,24,3,11,3,2,18,Grand Canyon,Utah Valley,False,False
2018,117,1216,67,1127,57,A,0,23,57,3,19,18,23,6,32,10,3,6,3,10,22,56,10,20,3,6,3,32,15,11,2,2,17,Hartford,Binghamton,False,False
2018,117,1220,91,1406,86,H,0,29,58,7,22,26,40,9,19,14,8,5,0,17,33,62,8,22,12,18,14,26,10,14,6,1,29,Hofstra,Towson,False,False
2018,117,1224,93,1175,74,H,0,28,52,7,19,30,39,15,16,14,9,6,1,17,30,53,7,18,7,10,10,18,8,18,3,1,28,Howard,Delaware St,False,False
2018,117,1225,68,1451,62,A,0,23,56,8,23,14,17,8,30,10,8,5,0,16,21,54,13,30,7,10,5,26,17,10,2,1,13,Idaho,Weber St,False,False
2018,117,1230,69,1394,62,A,0,22,50,11,21,14,18,10,28,16,18,6,0,16,22,56,5,20,13,19,10,20,8,13,9,5,19,Incarnate Word,TAM C. Christi,False,False
2018,117,1232,66,1133,64,A,0,23,61,8,25,12,16,17,28,12,15,6,5,23,22,53,4,13,16,23,7,22,16,11,5,6,18,Indiana St,Bradley,False,False
2018,117,1238,60,1290,59,H,0,20,58,7,23,13,16,8,31,13,14,5,5,13,23,61,4,19,9,13,9,32,9,14,7,0,13,Jackson St,MS Valley St,False,False
2018,117,1240,66,1399,57,A,0,23,60,2,16,18,24,13,32,12,9,3,1,17,19,61,7,23,12,16,11,28,8,12,5,6,23,Jacksonville St,Tennessee Tech,False,False
2018,117,1242,74,1403,72,A,0,26,52,11,25,11,16,7,22,12,10,4,5,18,24,56,8,24,16,23,15,19,12,8,4,2,15,Kansas,Texas Tech,False,False
2018,117,1245,64,1132,63,H,0,22,53,5,23,15,25,14,26,10,14,4,11,18,23,68,4,20,13,17,22,21,9,11,3,1,19,Kent,Bowling Green,False,False
2018,117,1246,87,1281,66,H,0,28,51,10,16,21,28,9,27,17,9,5,6,19,21,58,10,31,14,22,14,18,7,12,4,1,24,Kentucky,Missouri,False,False
2018,117,1247,73,1200,60,A,0,28,56,7,17,10,12,10,31,13,13,3,4,11,24,58,6,22,6,9,5,19,13,9,8,1,10,La Salle,Fordham,False,False
2018,117,1249,71,1372,66,A,0,24,58,10,25,13,19,10,28,10,14,5,2,19,22,56,6,24,16,22,11,28,10,13,5,5,17,Lamar,SF Austin,False,False
2018,117,1250,79,1248,64,H,0,31,67,9,27,8,9,9,36,13,9,5,2,15,25,62,6,26,8,10,3,28,12,8,6,3,10,Lehigh,Lafayette,False,False
2018,117,1251,65,1219,45,H,0,25,56,7,19,8,11,8,25,14,5,8,5,13,16,52,4,22,9,11,13,25,8,14,2,2,16,Liberty,High Point,False,False
2018,117,1254,88,1357,77,H,0,31,61,8,22,18,22,6,28,14,7,6,1,16,29,71,6,22,13,16,17,28,14,12,3,4,21,LIU Brooklyn,Sacred Heart,False,False
2018,117,1257,75,1439,68,A,0,24,56,12,27,15,21,13,31,19,15,2,4,15,26,59,6,21,10,18,7,20,11,8,5,1,18,Louisville,Virginia Tech,False,False
2018,117,1258,74,1334,71,H,0,30,60,6,14,8,12,9,21,19,6,7,0,16,28,55,4,14,11,17,7,23,18,11,5,3,13,Loy Marymount,Pacific,False,False
2018,117,1260,68,1229,61,H,0,26,61,7,27,9,14,12,24,17,12,12,0,9,23,55,12,30,3,4,8,26,14,20,7,2,16,Loyola-Chicago,Illinois St,False,False
2018,117,1267,103,1150,75,H,0,39,72,16,38,9,13,6,29,24,7,9,6,15,28,67,5,20,14,17,11,30,15,14,5,0,12,Marshall,Charlotte,False,False
2018,117,1270,88,1223,79,H,0,31,66,1,16,25,30,17,23,12,11,11,3,12,31,69,7,22,10,12,16,19,17,14,6,0,22,McNeese St,Houston Chr,False,False
2018,117,1274,79,1130,78,H,0,30,65,6,21,13,15,15,24,14,12,4,2,20,30,53,4,17,14,25,5,22,20,8,8,1,17,Miami FL,Boston College,False,False
2018,117,1275,64,1103,62,A,1,22,64,5,26,15,19,16,25,11,15,12,0,16,21,57,6,28,14,17,13,29,8,19,6,5,22,Miami OH,Akron,False,False
2018,117,1276,85,1268,61,A,0,29,57,15,31,12,16,8,23,18,8,6,5,18,21,55,3,18,16,20,13,22,10,11,3,1,14,Michigan,Maryland,False,False
2018,117,1280,72,1376,68,H,1,24,56,6,20,18,23,7,23,14,14,13,7,12,26,59,5,18,11,16,11,29,8,21,6,5,21,Mississippi St,South Carolina,False,False
2018,117,1285,90,1286,63,H,0,35,66,5,15,15,24,13,33,18,12,10,3,24,19,61,6,24,19,29,15,24,8,16,3,2,21,Montana,Montana St,False,False
2018,117,1287,70,1184,66,H,0,27,63,5,17,11,20,16,20,11,9,6,1,24,18,41,6,21,24,33,8,25,11,15,5,9,21,Morehead St,E Kentucky,False,False
2018,117,1291,73,1447,62,H,0,21,55,9,18,22,32,12,26,11,8,9,11,18,23,67,2,25,14,21,23,28,4,13,6,4,24,Mt St Mary's,Wagner,False,False
2018,117,1292,79,1412,54,H,0,29,63,11,27,10,14,11,24,16,7,9,4,23,18,50,1,17,17,27,13,26,9,16,4,4,13,MTSU,UAB,False,False
2018,117,1293,73,1122,64,A,0,23,44,4,18,23,32,6,31,12,16,6,2,25,23,58,7,17,11,21,9,18,10,11,3,1,22,Murray St,Austin Peay,False,False
2018,117,1294,79,1315,66,A,0,30,63,8,18,11,13,9,26,11,13,6,2,16,26,58,0,8,14,18,8,25,6,13,9,0,16,N Colorado,North Dakota,False,False
2018,117,1295,84,1303,62,A,0,32,58,13,27,7,9,6,29,17,11,5,5,18,20,56,9,21,13,15,9,20,8,15,8,2,13,N Dakota St,NE Omaha,False,False
2018,117,1298,62,1259,56,H,0,21,57,8,24,12,16,10,25,15,11,9,3,15,24,59,4,15,4,8,13,28,11,15,7,3,17,Navy,Loyola MD,False,False
2018,117,1308,82,1282,58,H,0,36,64,6,18,4,15,11,33,12,9,3,4,16,18,56,8,28,14,18,9,23,8,11,2,2,17,New Mexico St,Missouri KC,False,False
2018,117,1311,78,1309,64,H,0,27,60,7,20,17,23,10,21,17,14,19,2,21,21,46,6,13,16,21,7,28,13,24,7,6,21,Nicholls St,New Orleans,False,False
2018,117,1313,74,1271,63,A,0,28,65,7,23,11,16,17,31,11,10,4,2,17,22,55,6,21,13,21,8,23,15,8,3,5,15,Norfolk St,MD E Shore,False,False
2018,117,1318,81,1189,59,A,0,27,57,11,31,16,18,8,26,15,11,13,2,14,22,56,6,25,9,11,10,24,11,18,6,3,16,Northeastern,Elon,False,False
2018,117,1320,71,1283,56,H,0,26,51,8,21,11,12,5,24,13,6,3,1,12,19,52,7,21,11,11,9,21,14,9,1,4,18,Northern Iowa,Missouri St,False,False
2018,117,1323,76,1448,71,A,0,25,57,8,23,18,20,10,26,13,7,4,2,13,26,59,9,26,10,15,9,22,17,6,4,7,15,Notre Dame,Wake Forest,False,False
2018,117,1324,72,1454,70,H,0,24,50,11,25,13,15,6,25,21,15,4,3,14,26,60,10,24,8,9,10,21,17,13,8,0,18,Oakland,WI Milwaukee,False,False
2018,117,1328,86,1243,77,H,0,29,55,11,23,17,25,9,31,13,14,6,4,17,29,65,4,21,15,22,10,23,7,9,11,2,21,Oklahoma,Kansas St,False,False
2018,117,1332,98,1112,93,H,1,32,74,14,33,20,24,15,15,20,4,11,1,21,34,59,7,18,18,22,10,25,12,17,3,5,19,Oregon,Arizona,False,False
2018,117,1333,79,1113,75,H,0,28,53,5,18,18,25,12,19,19,16,13,2,23,24,55,9,25,18,21,14,17,9,16,6,1,25,Oregon St,Arizona St,False,False
2018,117,1335,74,1217,71,H,0,26,51,7,26,15,22,7,21,13,8,7,3,17,25,53,10,21,11,14,9,24,9,14,3,1,19,Penn,Harvard,False,False
2018,117,1337,75,1339,64,H,0,27,63,8,21,13,19,13,29,20,14,12,2,20,21,50,8,22,14,17,3,26,16,17,9,7,19,Pepperdine,Portland,False,False
2018,117,1340,72,1319,66,A,0,23,60,7,23,19,29,16,30,11,14,4,2,24,22,55,3,15,19,24,7,25,10,12,6,5,23,Portland St,Northern Arizona,False,False
2018,117,1341,80,1106,74,H,0,27,64,6,21,20,25,7,28,15,6,8,3,21,27,62,5,21,15,25,14,33,13,13,4,3,20,Prairie View,Alabama St,False,False
2018,117,1343,64,1171,47,H,0,24,51,11,28,5,6,6,38,15,15,3,7,20,15,56,7,25,10,17,6,21,8,7,5,5,8,Princeton,Dartmouth,False,False
2018,117,1344,74,1207,69,A,0,28,63,10,19,8,10,5,26,22,4,6,3,13,25,60,8,18,11,16,11,32,15,11,2,3,12,Providence,Georgetown,False,False
2018,117,1347,70,1255,47,A,0,25,60,10,25,10,14,11,33,15,8,4,3,17,16,52,2,18,13,17,6,25,7,9,4,6,14,Radford,Longwood,False,False
2018,117,1354,102,1300,79,H,0,35,60,13,25,19,22,9,27,15,9,1,1,16,30,64,5,23,14,21,10,16,13,7,3,2,19,S Carolina St,NC Central,False,False
2018,117,1355,97,1236,90,A,0,34,69,16,33,13,18,8,30,18,4,1,2,16,30,66,13,33,17,20,8,30,17,5,1,6,16,S Dakota St,PFW,False,False
2018,117,1360,64,1362,61,A,0,24,48,3,12,13,17,5,22,7,18,6,6,21,24,47,7,16,6,14,5,22,7,17,9,6,19,San Diego,San Francisco,False,False
2018,117,1361,71,1363,59,A,0,22,56,12,34,15,21,7,26,17,9,6,4,20,19,49,6,16,15,21,8,27,13,14,1,4,24,San Diego St,San Jose St,False,False
2018,117,1364,82,1169,73,A,0,31,53,11,22,9,13,6,29,19,8,4,2,13,29,62,9,25,6,12,8,18,16,6,3,3,15,UC Santa Barbara,CS Northridge,False,False
2018,117,1368,86,1322,62,A,0,32,51,10,18,12,21,4,23,21,9,15,1,18,25,55,4,14,8,16,13,21,10,20,6,3,19,SE Louisiana,Northwestern LA,False,False
2018,117,1371,81,1385,74,A,1,30,61,5,21,16,20,13,31,17,13,5,0,15,29,68,5,24,11,13,10,21,14,9,8,3,19,Seton Hall,St John's,False,False
2018,117,1381,77,1170,74,H,0,25,55,7,21,20,30,9,31,12,19,3,6,19,26,65,7,19,15,19,9,29,9,13,10,3,24,Southern Utah,CS Sacramento,False,False
2018,117,1382,68,1433,63,A,0,23,55,7,18,15,20,10,27,14,17,9,0,17,25,62,9,33,4,9,12,23,15,18,7,2,18,St Bonaventure,VCU,False,False
2018,117,1384,80,1352,60,H,0,29,58,7,21,15,18,6,28,13,8,9,3,13,21,57,10,24,8,11,10,25,10,16,7,2,18,St Francis PA,Robert Morris,False,False
2018,117,1386,72,1350,70,A,0,25,54,7,18,15,18,7,24,18,9,5,1,14,26,56,7,23,11,15,8,24,18,7,5,1,13,St Joseph's PA,Richmond,False,False
2018,117,1387,62,1203,53,H,0,19,50,5,14,19,31,15,25,11,10,4,6,16,19,55,4,21,11,19,14,23,9,10,6,4,20,St Louis,G Washington,False,False
2018,117,1388,67,1365,40,H,0,25,51,3,10,14,16,4,32,9,11,6,3,17,12,51,3,17,13,18,8,22,6,14,6,2,16,St Mary's CA,Santa Clara,False,False
2018,117,1390,86,1450,84,H,0,31,61,6,14,18,20,16,18,15,12,9,6,13,34,60,11,23,5,7,9,13,15,13,5,3,15,Stanford,Washington St,False,False
2018,117,1395,82,1124,72,H,0,27,50,7,19,21,28,13,21,18,12,1,3,15,27,64,2,8,16,18,16,13,14,8,8,3,22,TCU,Baylor,False,False
2018,117,1397,73,1279,65,A,0,25,64,9,20,14,19,10,33,20,13,4,3,19,23,68,1,23,18,26,16,31,7,11,7,4,17,Tennessee,Mississippi,False,False
2018,117,1400,65,1329,64,H,0,23,56,6,20,13,20,12,26,7,8,6,2,12,22,58,9,26,11,13,11,23,9,9,4,3,17,Texas,Oklahoma St,False,False
2018,117,1401,89,1435,81,A,0,30,51,8,15,21,32,7,25,12,9,3,5,16,29,64,14,29,9,13,12,21,15,12,7,3,26,Texas A&M,Vanderbilt,False,False
2018,117,1404,72,1369,66,A,0,25,57,7,20,15,16,4,31,6,12,3,2,18,22,58,12,34,10,19,10,28,15,15,5,2,18,TN Martin,SE Missouri St,False,False
2018,117,1407,73,1419,67,H,0,26,58,10,28,11,15,9,36,16,15,0,0,13,25,65,8,32,9,12,6,26,12,5,10,0,18,Troy,ULM,False,False
2018,117,1408,79,1378,68,A,0,33,63,4,17,9,12,12,22,20,6,4,6,17,22,51,8,18,16,22,11,20,11,12,4,1,14,Tulane,South Florida,False,False
2018,117,1410,83,1152,75,H,0,26,61,4,16,27,34,13,32,18,14,4,1,21,27,62,5,17,16,24,9,28,14,12,9,5,26,UTRGV,Chicago St,False,False
2018,117,1411,106,1105,71,H,0,39,63,16,25,12,14,10,21,23,5,6,5,10,29,58,8,18,5,6,9,15,16,12,4,2,12,TX Southern,Alabama A&M,False,False
2018,117,1413,64,1415,63,H,0,22,46,9,26,11,16,3,24,13,13,5,3,21,23,54,7,26,10,13,9,23,13,15,6,3,20,UC Davis,UC Riverside,False,False
2018,117,1414,66,1218,57,A,0,21,54,5,21,19,25,8,32,8,9,3,4,26,18,52,5,18,16,28,8,26,7,10,5,4,22,UC Irvine,Hawaii,False,False
2018,117,1418,88,1375,71,A,0,26,65,6,25,30,35,20,25,13,11,7,6,16,25,58,12,29,9,13,10,21,14,18,4,2,26,Louisiana,South Alabama,False,False
2018,117,1420,83,1262,75,H,0,31,68,12,24,9,14,10,32,23,12,7,1,17,27,65,5,22,16,23,10,29,16,12,5,3,15,UMBC,MA Lowell,False,False
2018,117,1423,83,1180,82,A,0,34,78,6,23,9,14,18,31,14,12,6,4,17,31,78,7,27,13,19,20,29,18,13,6,3,14,UNC Wilmington,Drexel,False,False
2018,117,1425,74,1428,58,A,0,29,57,7,22,9,13,6,25,10,11,12,5,16,22,54,5,21,9,12,8,24,9,15,8,1,15,USC,Utah,False,False
2018,117,1426,89,1209,81,H,0,26,56,14,32,23,34,11,37,23,14,3,6,16,30,68,15,37,6,18,8,26,16,9,10,3,24,UT Arlington,Georgia St,False,False
2018,117,1427,74,1256,64,H,0,25,53,11,28,13,21,8,28,16,14,4,5,23,20,58,5,21,19,28,12,24,12,12,6,2,20,UT San Antonio,Louisiana Tech,False,False
2018,117,1431,73,1379,44,H,0,24,52,9,26,16,19,6,34,9,10,6,4,19,16,54,2,19,10,15,7,23,5,10,3,1,18,UTEP,Southern Miss,False,False
2018,117,1434,69,1179,64,A,0,28,60,3,11,10,11,11,32,9,12,4,3,17,19,56,9,22,17,22,8,22,13,7,5,3,11,Valparaiso,Drake,False,False
2018,117,1436,69,1392,60,A,0,20,40,5,11,24,30,7,30,9,17,3,0,18,20,54,4,15,16,19,5,17,9,6,10,2,22,Vermont,Stony Brook,False,False
2018,117,1438,66,1338,37,A,0,25,49,8,16,8,11,7,30,15,8,3,7,10,11,46,7,25,8,11,6,18,8,9,2,4,12,Virginia,Pittsburgh,False,False
2018,117,1443,88,1330,66,H,0,35,59,5,15,13,18,5,31,18,8,8,5,9,28,64,7,19,3,6,7,23,10,11,4,4,15,WKU,Old Dominion,False,False
2018,117,1449,68,1143,51,A,0,21,47,7,17,19,24,8,26,11,17,3,4,15,18,52,4,16,11,15,11,20,7,17,10,5,23,Washington,California,False,False
2018,117,1452,85,1235,70,H,0,30,66,5,18,20,23,16,31,14,8,3,6,23,24,56,9,22,13,22,6,21,15,8,4,4,21,West Virginia,Iowa St,False,False
2018,117,1453,107,1178,97,A,0,36,64,14,31,21,31,7,26,20,12,5,3,19,36,72,9,28,16,19,11,26,20,13,7,1,23,WI Green Bay,Detroit,False,False
2018,117,1455,84,1374,78,A,0,27,56,11,24,19,23,17,24,19,16,4,3,18,23,51,15,31,17,22,8,15,15,11,7,1,21,Wichita St,SMU,False,False
2018,117,1456,114,1158,104,H,1,35,59,11,21,33,38,6,28,19,8,3,5,20,35,69,11,26,23,29,10,22,15,9,5,2,29,William & Mary,Col Charleston,False,False
2018,117,1461,78,1201,68,A,0,25,53,9,20,19,25,3,29,11,15,6,4,17,26,58,8,22,8,14,5,25,11,16,4,1,21,Wyoming,Fresno St,False,False
2018,117,1463,83,1162,73,A,0,30,61,6,22,17,17,5,25,13,9,7,4,18,24,64,4,24,21,24,18,26,9,16,6,3,20,Yale,Columbia,False,False
2018,118,1145,98,1265,74,H,0,39,64,14,29,6,7,7,22,25,11,8,5,16,26,54,7,23,15,18,7,18,10,13,4,0,7,Canisius,Marist,False,False
2018,118,1153,82,1409,74,H,0,31,56,15,22,5,8,13,17,26,14,5,4,14,27,59,14,30,6,8,15,11,18,12,2,3,11,Cincinnati,Tulsa,False,False
2018,118,1160,80,1417,76,H,0,24,58,14,30,18,25,8,30,15,10,8,5,15,27,65,14,31,8,12,11,30,12,11,4,4,21,Colorado,UCLA,False,False
2018,118,1202,79,1190,76,A,0,24,53,10,20,21,28,7,26,12,15,10,2,21,29,57,6,18,12,19,5,26,12,14,7,11,21,Furman,ETSU,False,False
2018,118,1222,109,1187,58,H,0,42,63,18,27,7,14,12,34,31,13,7,3,15,22,59,6,21,8,10,4,13,15,12,5,0,10,Houston,East Carolina,False,False
2018,118,1228,75,1353,62,A,0,24,51,9,22,18,23,12,21,11,11,12,2,26,19,44,3,14,21,31,11,19,11,16,6,4,21,Illinois,Rutgers,False,False
2018,118,1234,77,1321,70,H,0,25,59,10,29,17,23,17,24,16,9,6,3,13,27,58,13,25,3,7,9,20,17,11,2,4,18,Iowa,Northwestern,False,False
2018,118,1264,92,1346,86,H,2,35,66,10,21,12,16,5,31,15,9,3,4,18,30,68,14,40,12,17,9,29,19,15,4,2,16,Manhattan,Quinnipiac,False,False
2018,118,1272,83,1163,79,A,0,27,55,11,22,18,24,14,18,15,15,4,3,21,25,50,10,24,19,25,10,15,13,16,7,2,23,Memphis,Connecticut,False,False
2018,118,1273,69,1459,68,A,0,24,48,7,17,14,15,7,25,13,11,4,0,11,26,55,10,26,6,9,6,17,19,8,4,2,12,Mercer,Wofford,False,False
2018,118,1277,68,1458,63,A,0,23,53,8,20,14,18,13,27,10,13,4,8,18,22,59,5,18,14,19,12,16,7,4,4,1,16,Michigan St,Wisconsin,False,False
2018,118,1297,75,1237,56,A,0,26,51,8,25,15,23,3,29,13,14,14,2,16,16,53,8,22,16,21,10,26,8,18,4,0,21,N Kentucky,IUPUI,False,False
2018,118,1301,92,1199,72,H,0,33,66,13,22,13,17,12,24,18,11,7,3,21,27,56,0,15,18,25,8,24,13,14,6,7,19,NC State,Florida St,False,False
2018,118,1304,76,1336,64,H,0,28,57,4,13,16,23,14,31,16,15,6,3,14,24,59,4,17,12,19,10,18,6,13,11,3,19,Nebraska,Penn St,False,False
2018,118,1305,92,1161,83,H,0,33,77,10,27,16,27,18,24,23,7,8,5,16,29,62,13,32,12,14,11,32,17,17,5,0,23,Nevada,Colorado St,False,False
2018,118,1307,91,1424,90,H,0,28,56,11,22,24,29,4,24,11,10,2,3,29,29,60,4,7,28,40,13,26,17,11,3,1,21,New Mexico,UNLV,False,False
2018,118,1345,84,1278,60,H,0,32,62,12,25,8,12,9,24,16,5,9,9,12,23,57,7,18,7,11,11,21,6,13,2,0,13,Purdue,Minnesota,False,False
2018,118,1351,110,1233,101,H,0,43,70,7,18,17,30,12,27,15,15,14,2,29,31,58,13,27,26,38,7,21,13,19,4,3,24,Rider,Iona,False,False
2018,118,1389,65,1373,48,H,0,23,45,10,22,9,11,4,28,14,16,5,8,16,17,52,5,15,9,17,11,19,5,13,10,0,14,St Peter's,Siena,False,False
2018,118,1396,75,1416,56,H,0,29,57,9,20,8,10,5,35,17,9,3,3,22,16,49,5,16,19,30,7,20,6,9,4,3,11,Temple,UCF,False,False
2018,118,1422,88,1359,75,H,0,32,64,13,30,11,13,15,21,20,13,5,3,19,24,50,8,21,19,21,4,17,15,14,8,3,16,UNC Greensboro,Samford,False,False
2018,118,1440,68,1151,65,H,0,26,57,6,22,10,13,11,24,11,11,7,4,17,22,59,10,30,11,17,19,23,11,15,7,1,14,VMI,Chattanooga,False,False
2018,118,1441,92,1154,75,H,0,32,74,10,34,18,24,14,35,19,14,11,2,16,24,72,16,48,11,17,16,31,15,19,9,5,21,W Carolina,Citadel,False,False
2018,118,1460,88,1227,81,A,0,32,77,7,20,17,22,18,25,18,9,6,2,20,27,58,8,18,19,29,9,25,19,15,6,11,21,Wright St,IL Chicago,False,False
2018,119,1195,96,1367,76,H,0,37,62,11,20,11,19,6,26,20,4,4,2,12,27,64,13,36,9,12,12,24,13,10,3,4,16,FGCU,SC Upstate,False,False
2018,119,1197,76,1354,74,H,0,23,54,4,17,26,32,7,27,4,12,3,4,20,27,65,2,16,18,26,16,26,6,12,7,2,25,Florida A&M,S Carolina St,False,False
2018,119,1201,54,1102,48,A,0,19,56,3,14,13,17,8,31,8,14,5,1,20,14,49,4,22,16,22,7,33,9,18,9,3,18,Fresno St,Air Force,False,False
2018,119,1238,51,1115,48,H,0,17,55,4,21,13,15,14,23,4,13,10,3,17,16,41,5,15,11,16,6,26,6,19,6,3,14,Jackson St,Ark Pine Bluff,False,False
2018,119,1239,87,1244,68,H,0,33,58,4,13,17,22,12,28,15,12,6,3,13,27,62,8,22,6,10,8,18,12,9,7,4,21,Jacksonville,Kennesaw,False,False
2018,119,1241,90,1189,84,A,0,28,57,13,30,21,24,11,23,15,10,4,4,14,30,62,12,30,12,14,9,21,19,8,6,2,19,James Madison,Elon,False,False
2018,119,1242,80,1400,70,H,0,35,58,7,16,3,10,8,29,23,13,5,7,9,29,68,9,28,3,5,12,18,12,12,9,4,19,Kansas,Texas,False,False
2018,119,1252,89,1391,73,H,0,32,69,14,32,11,15,10,26,22,11,7,1,20,24,55,6,24,19,28,9,30,12,18,9,4,18,Lipscomb,Stetson,False,False
2018,119,1266,90,1207,86,A,1,32,63,18,31,8,11,10,24,22,14,8,2,22,26,57,10,23,24,29,10,23,20,15,8,5,17,Marquette,Georgetown,False,False
2018,119,1271,59,1175,47,H,0,21,61,6,21,11,14,13,33,11,16,8,2,14,17,56,4,16,9,12,9,29,8,18,8,6,14,MD E Shore,Delaware St,False,False
2018,119,1288,69,1164,56,H,0,27,55,6,19,9,13,7,31,17,8,8,6,17,15,58,7,26,19,22,14,24,9,11,2,1,15,Morgan St,Coppin St,False,False
2018,119,1290,79,1212,74,A,0,27,71,3,19,22,27,16,39,8,19,4,3,17,28,76,6,26,12,19,14,32,11,14,10,7,23,MS Valley St,Grambling,False,False
2018,119,1299,86,1126,80,A,0,30,70,3,17,23,35,17,31,16,11,5,4,22,27,65,3,19,23,27,7,30,15,13,8,6,25,NC A&T,Bethune-Cookman,False,False
2018,119,1313,79,1224,74,A,0,28,61,4,18,19,33,18,36,16,17,5,2,26,22,70,10,36,20,27,17,24,12,10,10,4,24,Norfolk St,Howard,False,False
2018,119,1316,80,1312,76,A,0,22,47,10,21,26,33,6,30,14,17,8,7,18,24,67,6,26,22,28,16,23,10,11,7,1,25,North Florida,NJIT,False,False
2018,119,1341,71,1105,58,H,0,28,59,3,19,12,18,11,24,20,10,12,4,16,22,55,4,15,10,20,14,24,8,19,4,1,14,Prairie View,Alabama A&M,False,False
2018,119,1366,85,1300,75,H,0,26,66,12,39,21,24,16,28,15,13,7,0,12,32,71,6,30,5,10,13,27,20,11,10,3,18,Savannah St,NC Central,False,False
2018,119,1411,95,1106,77,H,0,32,65,13,31,18,24,14,27,16,8,6,6,14,30,72,8,19,9,15,17,21,16,10,4,5,21,TX Southern,Alabama St,False,False
2018,119,1439,64,1181,63,H,0,22,50,5,22,15,19,5,18,11,12,7,3,12,22,54,8,28,11,15,13,24,13,18,5,3,17,Virginia Tech,Duke,False,False
2018,119,1452,84,1403,74,H,0,29,59,10,23,16,27,13,19,16,5,9,4,20,24,55,10,24,16,25,16,24,11,13,2,3,22,West Virginia,Texas Tech,False,False
2018,120,1107,71,1127,54,H,0,28,61,5,18,10,17,12,33,18,9,5,4,13,22,57,4,22,6,11,5,25,13,11,6,4,18,SUNY Albany,Binghamton,False,False
